date,score
2019-08-28 18:00,6.660836942627673
2019-08-28 19:00,7.083083480271539
2019-08-28 20:00,5.707614143575319
2019-08-28 21:00,5.85650716073392
2019-08-28 22:00,6.950808435579286
2019-08-28 23:00,8.295255843359746
2019-08-29 00:00,5.636942945504485
2019-08-29 01:00,6.362970792555392
2019-08-29 02:00,4.190387862079173
2019-08-29 03:00,5.892313504952728
2019-08-29 04:00,4.767525191837028
2019-08-29 05:00,8.430367252153486
2019-08-29 06:00,4.291878586150096
2019-08-29 07:00,4.105686953945186
2019-08-29 08:00,3.878912304452413
2019-08-29 21:00,4.6745545255529795
2019-08-29 22:00,9.586648648748973
2019-08-29 23:00,5.191820060507766
2019-08-30 00:00,7.6696231462565825
2019-09-01 22:00,4.595271527144313
2019-09-29 06:00,4.568467182132476
2019-10-30 09:00,4.644549785914667
2019-10-30 14:00,3.6644047364101664
2019-10-30 15:00,5.794875253149026
2019-11-01 07:00,3.661464624171211
