date,score
2018-08-02 21:00,4.688173422644846
2019-08-28 17:00,5.12912912035908
2019-08-28 18:00,6.11673845261956
2019-08-29 02:00,6.129064597717739
2019-08-29 08:00,9.5069227547092
2019-08-29 09:00,5.376247570841469
2019-08-29 10:00,4.913659605996642
2019-09-28 03:00,4.832430529399269
2019-09-28 04:00,3.565366159577672
2019-09-28 05:00,4.43232122822328
2019-10-30 18:00,7.760329023375977
2019-10-30 19:00,5.140870332725957
2019-10-30 20:00,8.97413364822876
2019-10-30 21:00,8.412936239476943
2019-10-30 22:00,11.588886134880074
2019-10-30 23:00,9.977430475308534
2019-10-31 00:00,10.472804086720204
2019-10-31 01:00,6.314626991389803
2019-10-31 02:00,9.698585968963483
2019-10-31 03:00,4.9701493142393876
2019-10-31 04:00,4.75468034853673
2019-11-01 23:00,4.781848746816141
