date,score
2019-07-04 14:00,9.49218993061986
2019-07-04 15:00,9.01557002154721
2019-07-04 16:00,14.614535382931768
2019-07-04 17:00,9.084925923904668
2019-07-04 18:00,9.379256520029097
2019-07-04 19:00,9.372933470616081
2019-07-04 20:00,8.350895747886051
2019-07-04 21:00,8.486403494552576
2019-07-04 22:00,8.576550762727255
2019-07-04 23:00,8.822386172073662
2019-07-05 00:00,9.842349668756345
2019-07-05 04:00,11.486317052625811
2019-07-05 05:00,20.330532219551394
2019-07-05 06:00,9.96025929147806
2019-07-05 07:00,14.915000695842707
2019-07-05 08:00,10.500417507353756
2019-07-05 09:00,13.373681495987276
2019-07-05 10:00,13.095126029453303
2019-07-05 11:00,10.955230374445922
2019-07-05 12:00,10.354854731828631
2019-07-05 13:00,11.048206447536364
2019-07-05 14:00,10.089098709453372
2019-07-05 15:00,9.452663011174376
2019-07-05 16:00,8.759117168927855
2019-07-05 17:00,8.916897143398826
2019-07-05 18:00,9.37317848112063
2019-07-05 19:00,10.804406602376122
2019-07-05 20:00,8.29521991691171
2019-07-05 21:00,8.733600894077657
2019-07-05 22:00,8.684383471895467
2019-07-05 23:00,10.086933558667575
2019-07-06 00:00,9.802328905536744
2019-07-06 01:00,10.764936512923077
2019-07-06 02:00,9.90447235735338
2019-07-06 03:00,11.91845164286724
2019-07-06 04:00,10.09783868162364
2019-07-06 05:00,9.038261124599249
2019-07-06 06:00,11.053267700711602
2019-07-06 07:00,10.280885466411217
2019-07-06 08:00,10.074466657620585
2019-07-06 09:00,8.651722909475136
2019-07-06 10:00,10.89595803540919
2019-07-06 11:00,9.79610052063165
2019-07-06 12:00,8.693675297467536
2019-07-06 13:00,8.444020791076351
2019-07-06 14:00,8.935598902764868
2019-07-06 15:00,8.748686238126037
2019-07-06 16:00,8.543706361710345
2019-07-06 17:00,9.207584737942145
2019-07-06 18:00,9.173522384974426
2019-07-06 19:00,8.542005105169437
2019-07-06 20:00,9.03737114181036
2019-07-06 21:00,8.83642054553344
2019-07-06 22:00,8.611331318693674
2019-07-06 23:00,8.71048443713021
2019-07-07 00:00,11.400468593851219
2019-07-07 01:00,10.36161658907228
2019-07-07 02:00,9.114747662327792
2019-07-07 03:00,9.422854371276495
2019-07-07 04:00,8.839125484503718
2019-07-07 05:00,9.695850678684934
2019-07-07 06:00,8.979686823268846
2019-07-07 07:00,8.669886270476391
2019-07-07 08:00,8.377437746363627
2019-07-07 09:00,8.912599581784766
2019-07-07 10:00,9.024635943782751
2019-07-07 11:00,9.346889516022072
2019-07-07 12:00,8.805119779654849
2019-07-07 13:00,8.667363628347559
2019-07-07 14:00,8.39046429540264
2019-07-07 15:00,8.806103608302193
2019-07-07 16:00,9.108329219356603
2019-07-07 17:00,9.093967170496741
2019-07-07 18:00,8.532074991103977
2019-07-07 19:00,8.73942113067022
2019-07-07 20:00,9.46993031371148
2019-07-07 21:00,9.544131986830052
2019-07-07 22:00,9.189550707690724
2019-07-07 23:00,9.247528012100515
2019-07-08 00:00,8.865856833227094
2019-07-08 01:00,9.124525280508722
2019-07-08 02:00,9.32991404286734
2019-07-08 03:00,9.423968002301843
2019-07-08 04:00,9.38562852858423
2019-07-08 05:00,9.246539499325973
2019-07-08 06:00,8.807897617576051
2019-07-08 07:00,9.760724882718842
2019-07-08 08:00,9.068406053129035
2019-07-08 09:00,9.01463677904194
2019-07-08 10:00,9.227445285578412
2019-07-08 11:00,9.212230057387645
2019-07-08 13:00,9.39635130854591
2019-07-08 14:00,8.795473167588144
2019-07-08 15:00,17.946873058631347
2019-07-08 17:00,8.540424443290117
2019-07-08 18:00,8.797228262671098
2019-07-08 19:00,9.326481691233152
2019-07-08 20:00,8.729081796002234
2019-07-08 21:00,10.953339531672556
2019-07-08 22:00,10.403312737216847
2019-07-08 23:00,9.599913935871655
2019-07-09 00:00,10.817992121061465
2019-07-09 01:00,14.285153716666787
2019-07-09 02:00,9.714600560080292
2019-07-09 03:00,9.00614621941065
2019-07-09 04:00,8.359032003810025
2019-07-09 05:00,8.926151461547583
2019-07-09 06:00,9.055758693498136
2019-07-09 14:00,8.64911726021712
2019-07-09 15:00,9.103575501232523
2019-07-09 19:00,8.85476628834601
2019-07-09 20:00,8.99982296666339
2019-07-09 23:00,8.860018767670493
2019-07-10 00:00,8.873361940903752
