date,score
2018-04-08 14:00,5.194547739490573
2018-04-09 12:00,5.377638865078808
2018-04-10 06:00,4.186206610295592
2018-04-11 00:00,3.6945187882558304
2018-04-12 12:00,6.400387950384365
2018-04-13 00:00,4.486878055500286
2018-04-14 10:00,3.654879637462684
2018-04-15 00:00,5.335578038973848
2018-04-16 00:00,5.391302683718654
2018-04-17 06:00,6.07327133444394
2018-04-18 06:00,4.39843247476601
2018-04-19 12:00,7.738066633576029
2018-04-20 06:00,11.866385910678488
2018-04-21 06:00,21.663308902828064
2018-04-22 00:00,17.104310379456017
2018-04-24 06:00,18.977257007637373
2018-04-25 00:00,20.842227570154755
2018-04-26 12:00,18.755080506275213
2018-04-27 06:00,18.429460345018306
2018-04-28 06:00,25.665147652692053
2018-04-29 06:00,37.65452197685895
2018-04-30 00:00,39.69772061830513
