date,score
2018-05-27 00:00,5.061285547334873
2018-05-28 00:00,6.448326826387022
2018-05-29 06:00,6.77718408352206
2018-05-30 18:00,5.397433461305218
2018-05-31 00:00,3.6574468694138975
2018-06-01 03:00,5.4693522967763535
2018-06-02 15:00,4.0594778509997616
2018-06-09 06:00,3.843870444487575
2018-08-03 00:00,5.1222013219418026
2018-08-04 12:00,4.213623488725365
2018-08-08 20:00,3.84382198279255
2018-08-09 01:00,4.201432936643642
2018-08-10 05:00,4.716308938433089
2018-08-11 13:00,4.07811690762498
2018-08-12 00:00,5.176410465152024
2018-08-13 14:00,3.223005401319593
2018-08-14 06:00,4.669406095404882
2018-08-18 06:00,5.9759011923151695
2018-08-19 18:00,4.2885847655249325
2018-08-20 01:00,5.514859543006199
2018-08-21 00:00,4.378136588202343
2018-08-22 01:00,4.571939860833764
2018-08-23 10:00,3.7167327434859017
2018-08-25 21:00,4.322279911147529
2018-08-26 06:00,3.6265802192627015
2018-08-27 05:00,3.442910841560862
2018-08-28 07:00,5.688915873205311
2018-08-29 19:00,4.81468394497509
2018-08-30 00:00,3.4323573865651253
2018-08-31 06:00,3.524177159091383
