date,score
2018-08-04 05:00,13.44552500380305
2018-08-05 18:00,5.383041072114991
2018-08-06 01:00,4.07144295795181
2018-08-07 16:00,11.656977189898539
2018-08-08 20:00,13.251621309369256
2018-08-09 20:00,7.14115496846947
2018-08-10 02:00,10.685227439751658
2018-08-11 00:00,6.46628837988083
2018-08-12 19:00,7.102874480716741
2018-08-13 12:00,14.57044661650626
2018-08-14 06:00,13.943005625441506
2018-08-22 06:00,14.09588228480186
2018-08-23 12:00,6.053080024033073
2018-08-24 06:00,7.6867214494202925
2018-08-25 19:00,4.301966696141429
2018-08-26 06:00,4.018151780256748
2018-08-27 19:00,15.44283535776608
2018-08-28 00:00,14.510320996874109
2018-08-29 18:00,11.108304956911027
2018-08-30 14:00,5.7210332625670635
2018-08-31 18:00,14.826395897086641
