date,score
2018-05-05 05:00,2.13761927864237
2018-05-05 09:00,1.812967964686619
2018-06-30 01:00,1.497309011055148
2018-07-17 05:00,1.7262469169629509
2019-07-02 04:00,2.528074439143555
2019-07-02 06:00,1.801293163087861
2019-07-02 07:00,2.286606038997885
2019-08-29 04:00,2.4374971217129704
2019-08-30 09:00,1.5910756177512635
2019-08-30 10:00,1.9769334977122117
2019-12-09 02:00,2.3918773923874395
2019-12-11 06:00,2.0177340681040015
2019-12-12 00:00,1.5133724489472355
2020-01-25 10:00,1.7586590669483027
2020-03-25 07:00,2.3134872740154977
